,startedAt,updatedAt,market,resolution,Low,High,Open,Close,baseTokenVolume,trades,usdVolume,startingOpenInterest,percent_change,macd,macd_signal,macd_hist,ma8,ma55,ma13,ma21,ma99,ma200,upper,middle,lower,rsi,atr
48,2023-09-28T06:15:00.000Z,2023-09-28T06:28:39.069Z,ETC-USD,15MINS,15.39,15.44,15.39,15.44,1392.1,40,21461.044,40199.6,0.0012970168612191912,0.011920939896755911,0.01028292376403499,0.0016380161327209219,15.400964582137998,,15.395181036444827,15.388735400619652,,,15.471782370175031,15.395500000000007,15.319217629824983,78.52772177318307,0.03318186810280852
47,2023-09-28T06:30:00.000Z,2023-09-28T06:43:00.752Z,ETC-USD,15MINS,15.41,15.43,15.43,15.42,662.3,18,10216.299,40208.0,-0.002587322121604174,0.012945869573030677,0.010815512925834127,0.0021303566471965497,15.40519467499622,,15.398726602666994,15.391577636926955,,,15.470498344350768,15.395000000000007,15.319501655649246,52.71391273612017,0.03302277469766806
46,2023-09-28T06:45:00.000Z,2023-09-28T06:56:13.674Z,ETC-USD,15MINS,15.43,15.46,15.43,15.46,1525.8,52,23570.955,40200.4,-0.0019367333763717909,0.016792229067855047,0.012010856154238312,0.004781372913616735,15.417373636108172,,15.407479945143137,15.397797851751777,,,15.472564907704122,15.395500000000007,15.318435092295893,79.57306478638571,0.0333716359627847
45,2023-09-28T07:00:00.000Z,2023-09-28T07:14:48.214Z,ETC-USD,15MINS,15.45,15.49,15.45,15.49,989,30,15309.809,40211.4,0.0012928248222365823,0.022007556545933227,0.014010196232577295,0.007997360313355932,15.433512828084133,15.359636363636364,15.419268524408404,15.40617986522889,,,15.475347337696778,15.396000000000006,15.316652662303234,88.97046100180145,0.033703054164645516
44,2023-09-28T07:15:00.000Z,2023-09-28T07:27:43.818Z,ETC-USD,15MINS,15.47,15.5,15.49,15.47,782.7,27,12121.841,40094.5,-0.0012911555842478606,0.024247399367265388,0.016057636859514914,0.008189762507750473,15.441621088509882,15.363577922077923,15.426515878064347,15.411981695662627,,,15.482522186432666,15.398000000000007,15.313477813567347,55.144735453324635,0.03351790145641321
43,2023-09-28T07:30:00.000Z,2023-09-28T07:44:38.624Z,ETC-USD,15MINS,15.45,15.49,15.46,15.49,2802.4,69,43351.913,40153.1,0.0,0.027321379932500278,0.018310385474111988,0.00901099445838829,15.452371957729907,15.368092996289425,15.435585038340868,15.419074268784206,,,15.49550935781795,15.402000000000006,15.308490642182063,74.5195706552277,0.033842006383592596
42,2023-09-28T07:45:00.000Z,2023-09-28T07:59:08.790Z,ETC-USD,15MINS,15.48,15.52,15.5,15.49,1289.9,45,19987.76,40261.7,0.0019404915912031306,0.029418414507169643,0.02053199128072352,0.008886423226446123,15.46073374490104,15.372446817850516,15.443358604292172,15.425522062531096,,,15.506391030321398,15.405500000000007,15.304608969678617,74.5195706552277,0.03414990606441292
41,2023-09-28T08:00:00.000Z,2023-09-28T08:11:13.853Z,ETC-USD,15MINS,15.46,15.5,15.49,15.46,1002.7,30,15529.321,40439.3,0.0012953367875647714,0.02833297533339696,0.022092188091258208,0.006240787242138751,15.460570690478587,15.375573717212998,15.445735946536148,15.428656420482815,,,15.511179838288749,15.411000000000005,15.310820161711261,20.748021987100955,0.034442410761192234
40,2023-09-28T08:15:00.000Z,2023-09-28T08:29:46.206Z,ETC-USD,15MINS,15.41,15.44,15.43,15.44,834.4,43,12866.559,40432.6,0.0,0.02556423552108633,0.022786597577223833,0.002777637943862498,15.45599942592779,15.377874655883963,15.444916525602412,15.429687654984377,,,15.513081598680966,15.415000000000003,15.31691840131904,10.574387166195184,0.03522029022313265
39,2023-09-28T08:30:00.000Z,2023-09-28T08:42:54.505Z,ETC-USD,15MINS,15.43,15.44,15.43,15.44,868.1,36,13394.972,40657.9,0.0006480881399870686,0.02310366460806712,0.02285001098339249,0.000253653624674631,15.452443997943837,15.380093418173821,15.444214164802068,15.430625140894888,,,15.514268042909588,15.419000000000002,15.323731957090416,10.574387166195184,0.03395927571197601
38,2023-09-28T08:45:00.000Z,2023-09-28T08:58:17.862Z,ETC-USD,15MINS,15.43,15.45,15.43,15.43,585,11,9030.736,40444.5,-0.0025856496444732757,0.02011485646130673,0.022302980078975337,-0.0021881236176686074,15.447456442845207,15.381875796096185,15.442183569830343,15.430568309904443,,,15.512911067170359,15.423000000000002,15.333088932829645,5.3387531448977175,0.03326131192637719
37,2023-09-28T09:00:00.000Z,2023-09-28T09:14:49.729Z,ETC-USD,15MINS,15.44,15.47,15.44,15.47,1612.9,17,24937.229,40553.9,-0.0006459948320413078,0.020734851714287572,0.021989354406037782,-0.0012545026917502103,15.452466122212938,15.38502308909275,15.446157345568865,15.434153009004039,,,15.513040409380332,15.429500000000004,15.345959590619676,80.91889076747113,0.03359824633005838
36,2023-09-28T09:15:00.000Z,2023-09-28T09:25:20.262Z,ETC-USD,15MINS,15.47,15.49,15.47,15.48,795.3,14,12311.209,40424.5,-0.0006455777921239303,0.021782029172156214,0.02194788935926147,-0.0001658601871052552,15.458584761721173,15.388415121625151,15.4509920104876,15.438320917276398,,,15.515368642152243,15.435500000000005,15.355631357847766,86.36297735328601,0.03291833401355544
35,2023-09-28T09:30:00.000Z,2023-09-28T09:41:56.147Z,ETC-USD,15MINS,15.46,15.49,15.47,15.49,958.4,13,14836.73,40370.7,-0.0019329896907216426,0.023151959896445362,0.022188703466698247,0.0009632564297471155,15.465565925783135,15.392043152995681,15.456564580417943,15.443019015705817,,,15.517259550883786,15.442000000000004,15.366740449116222,91.3174591496955,0.03277241731287764
